block_id,street,barrio,tipo_c,traffic,n_lines_on,n_lines_walk,buses_hour_on,buses_hour_walk,score_n_lines_walk,score_buses_hour_walk
12616,"GARCIA, JUAN AGUSTIN",Villa Santa Rita,CALLE,0.25,0,3,0.0,59.0,0.0,0.0
12617,LLAVALLOL,Villa Santa Rita,CALLE,0.25,0,3,0.0,59.0,0.0,0.0
12618,"BEIRO, FRANCISCO AV.",Villa Devoto,AVENIDA,0.5,6,10,145.4,263.5,0.0,0.0
12621,PASEO COLON AV.,Monserrat,AVENIDA,0.5,15,23,420.7,701.7,0.0,0.0
12623,LOPE DE VEGA AV.,,AVENIDA,0.5,3,8,81.2,238.1,0.0,0.0
12632,MORENO,Balvanera,CALLE,0.25,5,19,78.9,625.5,0.0,5.3
12634,"FLORES, VENANCIO, GRAL.",Caballito,CALLE,0.25,0,7,0.0,141.2,0.0,0.0
12635,"ACEVEDO, EDUARDO",Caballito,CALLE,0.25,0,3,0.0,80.4,0.0,0.0
12638,BELGRANO AV.,Monserrat,AVENIDA,0.5,3,13,52.0,531.9,0.0,13.5
12641,SEGUROLA AV.,Monte Castro,AVENIDA,0.5,2,5,22.5,131.1,0.0,0.0
12642,BAIGORRIA,,CALLE,0.25,3,5,36.9,131.1,0.0,0.0
12644,NAZARRE,Villa Devoto,CALLE,0.25,0,5,0.0,68.4,0.0,0.0
12645,DESAGUADERO,Villa Devoto,CALLE,0.25,0,5,0.0,68.4,0.0,0.0
12646,OTAMENDI,Caballito,CALLE,0.25,0,3,0.0,80.4,0.0,0.0
12647,"BIEDMA, JOSE JUAN",Caballito,CALLE,0.25,0,6,0.0,132.1,0.0,0.0
12650,RIVADAVIA AV.,Almagro,AVENIDA,0.5,7,8,112.1,208.8,0.0,0.0
12652,"ARTIGAS, JOSE GERVASIO, GRAL.",Villa Gral. Mitre,CALLE,0.25,1,5,7.1,153.6,0.0,0.0
12653,SANABRIA,Monte Castro,CALLE,0.25,3,7,32.5,159.4,0.0,0.0
12656,"GONZALEZ, ELPIDIO",Villa Santa Rita,CALLE,0.25,0,2,0.0,27.3,0.0,0.0
12657,CONCORDIA,Villa Santa Rita,CALLE,0.25,0,3,0.0,75.2,0.0,0.0
12659,BOLIVAR,Monserrat,CALLE,0.25,5,12,81.6,248.7,0.0,0.0
12660,MIRANDA,,CALLE,0.25,0,3,0.0,95.9,0.0,0.0
12661,"LAMARCA, EMILIO",Villa Del Parque,CALLE,0.25,0,3,0.0,95.9,0.0,0.0
12662,LANTERI JULIETA,Puerto Madero,CALLE,0.25,0,1,0.0,31.0,0.0,0.0
12663,SALOTTI MARTHA,Puerto Madero,CALLE,0.25,0,1,0.0,31.0,0.0,0.0
12668,PLANES,Caballito,CALLE,0.25,0,6,0.0,105.6,0.0,0.0
12669,FRAGATA PRES. SARMIENTO,Caballito,CALLE,0.25,3,6,46.0,117.9,0.0,0.0
12670,ARENGREEN,Caballito,CALLE,0.25,0,5,0.0,59.3,0.0,0.0
12671,ESPINOSA,Caballito,CALLE,0.25,0,6,0.0,105.6,0.0,0.0
12673,PAYSANDU,Caballito,CALLE,0.25,0,5,0.0,79.3,0.0,0.0
12677,BELGRANO AV.,Monserrat,AVENIDA,0.5,4,17,67.0,606.5,0.0,13.5
12678,ENTRE RIOS AV.,,AVENIDA,0.5,11,19,167.3,638.5,0.0,0.0
12680,PERU,Monserrat,CALLE,0.25,6,7,83.5,164.1,0.0,0.0
12687,"JUSTO, JUAN B. AV.",Villa Gral. Mitre,AVENIDA,0.5,2,4,95.7,119.7,0.0,0.0
12689,"YRIGOYEN, HIPOLITO AV.",Almagro,AVENIDA,0.5,5,18,80.7,433.0,0.0,0.0
12691,NOGOYA,Villa Devoto,CALLE,0.25,2,5,26.9,108.6,0.0,0.0
12692,"JUAREZ, BENITO",Villa Devoto,CALLE,0.25,0,5,0.0,108.6,0.0,0.0
12693,GAONA AV.,Caballito,AVENIDA,0.5,5,7,69.4,183.1,0.0,0.0
12694,"ALVAREZ, DONATO, TTE. GRAL.",,CALLE,0.25,1,7,20.0,183.1,0.0,0.0
12697,"VALLESE, FELIPE",Caballito,CALLE,0.25,0,5,0.0,59.3,0.0,0.0
12698,CUCHA CUCHA,Caballito,CALLE,0.25,0,5,0.0,59.3,0.0,0.0
12699,ALVAREZ JONTE AV.,Villa Del Parque,AVENIDA,0.5,2,3,31.0,95.9,0.0,0.0
12702,BAIGORRIA,,CALLE,0.25,3,5,36.9,131.1,0.0,0.0
12703,"PAZ, MARCOS",Villa Devoto,CALLE,0.25,0,5,0.0,131.1,0.0,0.0
12704,"GARCIA, JUAN AGUSTIN",Villa Santa Rita,CALLE,0.25,0,3,0.0,59.0,0.0,0.0
12707,REPUBLICA BOLIVARIANA DE VENEZUELA,Monserrat,CALLE,0.25,1,7,12.2,155.6,0.0,0.0
12708,CHACABUCO,Monserrat,CALLE,0.25,0,7,0.0,164.1,0.0,0.0
12709,BELGRANO AV.,Balvanera,AVENIDA,0.5,4,15,70.6,531.3,0.0,1.3
12710,COMBATE DE LOS POZOS,Balvanera,CALLE,0.25,4,14,81.6,520.3,0.0,0.0
12711,MELINCUE,Villa Devoto,CALLE,0.25,0,5,0.0,108.6,0.0,0.0
12712,ALLENDE,Villa Devoto,CALLE,0.25,0,3,0.0,86.1,0.0,0.0
12713,"ARANGUREN, JUAN F., DR.",Caballito,CALLE,0.25,4,8,39.2,200.5,0.0,0.0
12714,"PUEYRREDON, HONORIO, DR. AV.",Caballito,AVENIDA,0.5,1,7,31.9,146.2,0.0,0.0
12715,"PAZ, GRAL. AV.",Villa Real,AVENIDA,0.75,7,8,148.9,168.7,0.0,0.0
12716,LASCANO,Monte Castro,CALLE,0.25,2,3,30.7,95.9,0.0,0.0
12717,BAHIA BLANCA,Monte Castro,CALLE,0.25,1,4,16.0,97.6,0.0,0.0
12718,"BEIRO, FRANCISCO AV.",Villa Devoto,AVENIDA,0.5,6,10,145.4,263.5,0.0,0.0
12719,MORENO,Balvanera,CALLE,0.25,4,16,57.9,584.1,0.0,18.8
12721,BERMUDEZ,Villa Devoto,CALLE,0.25,3,5,35.8,107.7,0.0,0.0
12722,SIMBRON,Villa Devoto,CALLE,0.25,0,7,0.0,195.3,0.0,0.0
12723,CERVANTES,Villa Devoto,CALLE,0.25,3,8,34.9,206.4,0.0,0.0
12725,GAVILAN,Villa Gral. Mitre,CALLE,0.25,1,4,6.7,136.9,0.0,0.0
12726,MORENO,Balvanera,CALLE,0.25,4,18,57.9,484.1,0.0,6.9
12727,"URQUIZA, GRAL.",Balvanera,CALLE,0.25,5,22,60.8,556.6,0.0,13.0
12728,"BEIRO, FRANCISCO AV.",,AVENIDA,0.5,7,10,158.9,263.5,0.0,0.0
12729,LOPE DE VEGA AV.,,AVENIDA,0.5,3,10,81.2,263.5,0.0,0.0
12731,RIO DE JANEIRO,,CALLE,0.25,4,11,48.4,218.5,0.0,0.0
12736,MENDEZ DE ANDES,Caballito,CALLE,0.25,2,4,24.8,115.9,0.0,0.0
12737,ROJAS,Caballito,CALLE,0.25,0,4,0.0,115.9,0.0,0.0
12738,BELGRANO AV.,Balvanera,AVENIDA,0.5,5,15,84.0,535.1,0.0,0.0
12743,ACOYTE AV.,Caballito,AVENIDA,0.5,7,11,119.9,220.8,0.0,0.0
12744,SAN BLAS,Villa Santa Rita,CALLE,0.25,0,2,0.0,48.5,0.0,0.0
12745,CAMPANA,Villa Santa Rita,CALLE,0.25,0,2,0.0,48.5,0.0,0.0
12750,"MAGARIÑOS CERVANTES, A.",Villa Santa Rita,CALLE,0.25,1,7,6.0,193.8,0.0,0.0
12752,PLANES,Caballito,CALLE,0.25,0,6,0.0,105.6,0.0,0.0
12753,"OROÑO, NICASIO",Caballito,CALLE,0.25,0,6,0.0,132.1,0.0,0.0
12754,"SASTRE, MARCOS",Monte Castro,CALLE,0.25,1,7,10.0,159.4,0.0,0.0
12755,SEGUROLA AV.,Monte Castro,AVENIDA,0.5,2,7,22.5,159.4,0.0,0.0
12760,TRES ARROYOS,Villa Gral. Mitre,CALLE,0.25,0,5,0.0,127.4,0.0,0.0
12761,"BUFANO, ALFREDO R.",Villa Gral. Mitre,CALLE,0.25,0,5,0.0,127.4,0.0,0.0
12762,NOGOYA,Villa Devoto,CALLE,0.25,2,5,26.9,108.6,0.0,0.0
12763,BELGRANO AV.,Balvanera,AVENIDA,0.5,5,15,84.0,478.3,0.0,0.0
12766,BAIGORRIA,,CALLE,0.25,3,5,36.9,108.6,0.0,0.0
12768,CONCORDIA,Villa Santa Rita,CALLE,0.25,0,2,0.0,27.3,0.0,0.0
12769,"LOZANO, PEDRO",Villa Devoto,CALLE,0.25,0,5,0.0,107.7,0.0,0.0
12770,BERMUDEZ,Villa Devoto,CALLE,0.25,3,5,35.8,107.7,0.0,0.0
12773,BELGRANO AV.,Balvanera,AVENIDA,0.5,5,13,84.0,428.6,0.0,0.0
12775,"BEIRO, FRANCISCO AV.",Villa Real,AVENIDA,0.5,6,10,148.9,263.5,0.0,0.0
12778,9 DE JULIO AV.,Monserrat,AVENIDA,0.5,12,20,194.1,796.7,0.0,0.0
12779,"GARCIA, JUAN AGUSTIN",Villa Santa Rita,CALLE,0.25,0,3,0.0,44.0,0.0,0.0
12780,"VILARDEBO, TEODORO",Villa Santa Rita,CALLE,0.25,0,2,0.0,54.5,0.0,0.0
12782,9 DE JULIO AV.,Monserrat,AVENIDA,0.5,6,16,30.1,721.7,0.0,36.2
12783,MELINCUE,Villa Devoto,CALLE,0.25,0,3,0.0,86.1,0.0,0.0
12786,"YRIGOYEN, HIPOLITO AV.",Almagro,AVENIDA,0.5,5,15,80.7,361.6,0.0,0.0
12791,CAMPICHUELO,Caballito,CALLE,0.25,4,17,48.0,271.0,0.0,0.0
12792,BELGRANO AV.,Balvanera,AVENIDA,0.5,5,9,84.0,346.6,0.0,0.0
12799,SANTO TOME,Monte Castro,CALLE,0.25,3,8,10.0,149.3,0.0,0.0
12800,SANABRIA,Monte Castro,CALLE,0.25,3,7,32.5,142.7,0.0,0.0
12801,BELGRANO AV.,Balvanera,AVENIDA,0.5,5,9,84.0,346.6,0.0,0.0
12804,ARENGREEN,Caballito,CALLE,0.25,0,5,0.0,59.3,0.0,0.0
12805,PAYSANDU,Caballito,CALLE,0.25,0,5,0.0,59.3,0.0,0.0
12806,CERVIÑO AV.,Palermo,AVENIDA,0.5,1,9,15.0,219.2,0.0,0.0
12807,GAONA AV.,,AVENIDA,0.5,6,8,80.1,196.9,0.0,0.0
12809,"VALLESE, FELIPE",Caballito,CALLE,0.25,0,5,0.0,59.3,0.0,0.0
12810,PUJOL,Caballito,CALLE,0.25,0,5,0.0,59.3,0.0,0.0
12811,SAN BLAS,Villa Santa Rita,CALLE,0.25,0,2,0.0,48.5,0.0,0.0
12813,BAIGORRIA,,CALLE,0.25,3,5,36.9,108.6,0.0,0.0
12817,BELGRANO AV.,Balvanera,AVENIDA,0.5,6,9,98.8,346.6,0.0,0.0
12819,PLANES,Caballito,CALLE,0.25,0,6,0.0,132.1,0.0,0.0
12820,"VINTTER, LORENZO, GENERAL",Caballito,CALLE,0.25,0,6,0.0,132.1,0.0,0.0
12821,"MORAN, PEDRO",Villa Real,CALLE,0.25,6,8,125.6,168.7,0.0,0.0
12822,"PAZ, GRAL. AV.",Villa Real,AVENIDA,0.75,7,8,151.1,168.7,0.0,0.0
12825,RIVADAVIA AV.,Almagro,AVENIDA,0.5,7,12,112.1,334.8,0.0,0.0
12828,MENDEZ DE ANDES,Caballito,CALLE,0.25,2,4,24.8,115.9,0.0,0.0
12830,MIRANDA,,CALLE,0.25,0,3,0.0,95.9,0.0,0.0
12831,SAN NICOLAS,Villa Del Parque,CALLE,0.25,0,3,0.0,95.9,0.0,0.0
12832,ALVAREZ JONTE AV.,Villa Del Parque,AVENIDA,0.5,2,3,31.0,95.9,0.0,0.0
12833,"GONZALEZ, JOAQUIN V.",,CALLE,0.25,1,3,15.7,95.9,0.0,0.0
12836,NOGOYA,Villa Devoto,CALLE,0.25,2,5,26.9,108.6,0.0,0.0
12837,"SASTRE, MARCOS",Monte Castro,CALLE,0.25,1,7,10.0,159.4,0.0,0.0
12841,"VIALE, LUIS",Villa Gral. Mitre,CALLE,0.25,0,6,0.0,86.7,0.0,0.0
12846,CUENCA,Villa Santa Rita,CALLE,0.25,0,2,0.0,48.5,0.0,0.0
12848,NAZCA AV.,Villa Santa Rita,AVENIDA,0.5,6,7,139.9,193.8,0.0,0.0
12849,"BELAUSTEGUI, LUIS, DR.",Villa Gral. Mitre,CALLE,0.25,0,4,0.0,119.7,0.0,0.0
12850,ESTADO PLURINACIONAL DE BOLIVIA,Villa Gral. Mitre,CALLE,0.25,1,5,6.7,153.6,0.0,0.0
12851,MELINCUE,Villa Devoto,CALLE,0.25,0,5,0.0,97.4,0.0,0.0
12852,DESAGUADERO,Villa Devoto,CALLE,0.25,0,5,0.0,97.4,0.0,0.0
12855,BELGRANO AV.,Balvanera,AVENIDA,0.5,5,13,84.0,486.4,0.0,0.0
12857,MORENO,Almagro,CALLE,0.25,3,14,41.2,277.4,0.0,0.0
12861,"ARANGUREN, JUAN F., DR.",Caballito,CALLE,0.25,4,7,55.3,146.2,0.0,0.0
12862,"BEIRO, FRANCISCO AV.",Villa Real,AVENIDA,0.5,6,8,148.9,238.1,0.0,0.0
12864,"LOZANO, PEDRO",Villa Devoto,CALLE,0.25,0,5,0.0,107.7,0.0,0.0
12865,"LOZANO, PEDRO",Villa Devoto,CALLE,0.25,0,5,0.0,107.7,0.0,0.0
12867,ROJAS,Caballito,CALLE,0.25,0,4,0.0,115.9,0.0,0.0
12868,BELGRANO AV.,Balvanera,AVENIDA,0.5,5,16,84.0,578.3,0.0,0.0
12870,GALICIA,Villa Gral. Mitre,CALLE,0.25,0,5,0.0,89.8,0.0,0.0
12871,CARACAS,Villa Gral. Mitre,CALLE,0.25,0,5,0.0,89.8,0.0,0.0
12874,ARENGREEN,Caballito,CALLE,0.25,0,5,0.0,59.3,0.0,0.0
12877,SAN JOSE,Monserrat,CALLE,0.25,2,7,34.0,365.0,0.0,13.7
12878,CAMPANA,Villa Santa Rita,CALLE,0.25,0,2,0.0,48.5,0.0,0.0
12879,LASCANO,Monte Castro,CALLE,0.25,2,3,30.7,83.6,0.0,0.0
12880,CHIVILCOY,Monte Castro,CALLE,0.25,0,3,0.0,83.6,0.0,0.0
12881,"LOZANO, PEDRO",Villa Devoto,CALLE,0.25,0,5,0.0,107.7,0.0,0.0
12882,SAN BLAS,Villa Santa Rita,CALLE,0.25,0,1,0.0,33.5,0.0,0.0
12883,LLAVALLOL,Villa Santa Rita,CALLE,0.25,0,3,0.0,75.8,0.0,0.0
12884,"GARCIA, JUAN AGUSTIN",Villa Santa Rita,CALLE,0.25,0,3,0.0,47.9,0.0,0.0
12885,CONCORDIA,Villa Santa Rita,CALLE,0.25,0,3,0.0,47.9,0.0,0.0
12886,"SASTRE, MARCOS",Monte Castro,CALLE,0.25,1,5,10.0,79.5,0.0,0.0
12888,BELGRANO AV.,Balvanera,AVENIDA,0.5,6,16,97.6,563.5,0.0,0.0
12892,LOPE DE VEGA AV.,,AVENIDA,0.5,4,10,80.5,263.5,0.0,0.0
12893,"GONZALEZ, ELPIDIO",Villa Santa Rita,CALLE,0.25,0,3,0.0,47.9,0.0,0.0
12894,"LAMARCA, EMILIO",Villa Santa Rita,CALLE,0.25,0,3,0.0,95.9,0.0,0.0
12895,"YRIGOYEN, HIPOLITO AV.",Almagro,AVENIDA,0.5,4,15,73.3,360.5,0.0,0.0
12896,CASTRO BARROS AV.,Almagro,AVENIDA,0.5,3,14,36.3,381.8,0.0,0.0
12898,ACOYTE AV.,Caballito,AVENIDA,0.5,7,11,119.9,220.8,0.0,0.0
12899,MENDEZ DE ANDES,Caballito,CALLE,0.25,2,4,24.8,83.2,0.0,0.0
12900,"REPETTO, NICOLAS, DR.",Caballito,CALLE,0.25,0,4,0.0,83.2,0.0,0.0
12901,NOGOYA,Villa Devoto,CALLE,0.25,2,5,26.9,111.4,0.0,0.0
12902,ALLENDE,Villa Devoto,CALLE,0.25,0,5,0.0,111.4,0.0,0.0
12903,BELGRANO AV.,Balvanera,AVENIDA,0.5,5,17,76.3,600.5,0.0,4.6
12904,JUJUY AV.,Balvanera,AVENIDA,0.5,12,19,170.2,624.1,0.0,0.0
12905,BAIGORRIA,,CALLE,0.25,3,7,36.9,133.9,0.0,0.0
12906,"JUAREZ, BENITO",Villa Devoto,CALLE,0.25,0,7,0.0,133.9,0.0,0.0
12908,SEGUROLA AV.,Monte Castro,AVENIDA,0.5,2,10,22.5,207.5,0.0,0.0
12913,"YRIGOYEN, HIPOLITO AV.",Almagro,AVENIDA,0.5,4,12,73.3,292.2,0.0,0.0
12916,"SAENZ PEÑA, LUIS, PRES.",Monserrat,CALLE,0.25,4,12,92.6,475.7,0.0,0.0
12917,CAMPICHUELO,Caballito,PASAJE,0.0,4,12,48.0,187.5,0.0,0.0
12921,HIDALGO,Caballito,CALLE,0.25,2,8,24.8,200.5,0.0,0.0
12924,TINOGASTA,Villa Devoto,CALLE,0.25,0,6,0.0,172.2,0.0,0.0
12925,CERVANTES,Villa Devoto,CALLE,0.25,3,10,34.9,288.8,0.0,3.8
12926,"ALVAREZ, DONATO, TTE. GRAL.",,CALLE,0.25,2,7,30.7,183.1,0.0,0.0
12928,COLOMBRES,Almagro,CALLE,0.25,4,14,43.1,316.6,0.0,0.0
12929,SIMBRON,Villa Devoto,CALLE,0.25,0,6,0.0,172.2,0.0,0.0
12931,TRES ARROYOS,Villa Gral. Mitre,CALLE,0.25,0,4,0.0,110.2,0.0,0.0
12932,"ARTIGAS, JOSE GERVASIO, GRAL.",Villa Gral. Mitre,CALLE,0.25,1,4,7.1,119.7,0.0,0.0
12934,"PUEYRREDON, HONORIO, DR. AV.",Caballito,AVENIDA,0.5,1,8,15.8,185.2,0.0,0.0
12936,SANABRIA,Monte Castro,CALLE,0.25,2,9,22.5,161.7,0.0,0.0
12937,"YRIGOYEN, HIPOLITO AV.",Almagro,AVENIDA,0.5,4,12,73.3,316.9,0.0,0.0
12939,"MAGARIÑOS CERVANTES, A.",Villa Santa Rita,CALLE,0.25,1,7,6.0,193.8,0.0,0.0
12944,PASEO COLON AV.,Monserrat,AVENIDA,0.5,17,22,403.5,671.2,0.0,0.0
12945,SIMBRON,Villa Devoto,CALLE,0.25,0,6,0.0,158.2,0.0,0.0
12946,ARENGREEN,Caballito,CALLE,0.25,0,5,0.0,59.3,0.0,0.0
12947,FRAGATA PRES. SARMIENTO,Caballito,CALLE,0.25,3,6,46.0,105.6,0.0,0.0
12948,"PAINE, AIME",Puerto Madero,CALLE,0.25,1,1,0.0,31.0,0.0,0.0
12949,"DIAZ, CESAR, GRAL.",Villa Santa Rita,CALLE,0.25,0,7,0.0,193.8,0.0,0.0
12950,GAONA AV.,,AVENIDA,0.5,5,8,67.8,196.9,0.0,0.0
12953,BELGRANO AV.,Balvanera,AVENIDA,0.5,6,18,89.7,608.5,0.0,0.0
12957,RIVADAVIA AV.,Almagro,AVENIDA,0.5,7,11,112.1,322.8,0.0,0.0
12958,BERMUDEZ,Villa Devoto,CALLE,0.25,3,5,35.8,136.8,0.0,0.0
12959,"YRIGOYEN, HIPOLITO AV.",Almagro,AVENIDA,0.5,4,12,73.3,310.6,0.0,0.0
12961,"VALLESE, FELIPE",Caballito,CALLE,0.25,0,7,0.0,117.2,0.0,0.0
12962,ESPINOSA,Caballito,CALLE,0.25,0,7,0.0,117.2,0.0,0.0
12965,"EYLE, PETRONA",Puerto Madero,CALLE,0.25,0,1,0.0,31.0,0.0,0.0
12966,MANSO JUANA,Puerto Madero,CALLE,0.25,0,1,0.0,31.0,0.0,0.0
12967,"SASTRE, MARCOS",Monte Castro,CALLE,0.25,1,5,10.0,79.5,0.0,0.0
12968,"PAZ, MARCOS",Monte Castro,CALLE,0.25,0,5,0.0,108.6,0.0,0.0
12970,SOLIS,Monserrat,CALLE,0.25,5,17,76.9,606.5,0.0,4.8
12973,CAMPICHUELO,Caballito,CALLE,0.25,4,12,48.0,187.5,0.0,0.0
12974,"EYLE, PETRONA",Puerto Madero,CALLE,0.25,0,1,0.0,31.0,0.0,0.0
12975,MANSO JUANA,Puerto Madero,CALLE,0.25,0,1,0.0,31.0,0.0,0.0
12976,CAMARONES,Villa Santa Rita,CALLE,0.25,1,2,5.7,48.5,0.0,0.0
12978,BOLIVAR,Monserrat,CALLE,0.25,5,13,81.6,295.6,0.0,0.0
12980,"YRIGOYEN, HIPOLITO AV.",Almagro,AVENIDA,0.5,4,10,73.3,297.8,0.0,0.0
12982,"BEIRO, FRANCISCO AV.",Villa Real,AVENIDA,0.5,6,8,148.9,238.1,0.0,0.0
12984,"EYLE, PETRONA",Puerto Madero,CALLE,0.25,0,1,0.0,31.0,0.0,0.0
12985,BAIGORRIA,,CALLE,0.25,3,5,36.9,111.4,0.0,0.0
12987,NOGOYA,Villa Devoto,CALLE,0.25,2,5,26.9,111.4,0.0,0.0
12988,SAN BLAS,Villa Santa Rita,CALLE,0.25,0,2,0.0,45.5,0.0,0.0
12991,ENTRE RIOS AV.,,AVENIDA,0.5,11,16,163.6,552.1,0.0,0.0
12992,"EYLE, PETRONA",Puerto Madero,CALLE,0.25,0,1,0.0,31.0,0.0,0.0
12994,BELGRANO AV.,Balvanera,AVENIDA,0.5,7,18,98.6,636.9,0.0,0.0
12997,PERU,Monserrat,CALLE,0.25,6,7,83.5,156.6,0.0,0.0
13000,"YRIGOYEN, HIPOLITO AV.",Almagro,AVENIDA,0.5,4,12,73.3,355.3,0.0,0.0
13002,MENDEZ DE ANDES,Caballito,CALLE,0.25,2,4,24.8,115.9,0.0,0.0
13003,"GAINZA, MARTIN DE, GRAL.",Caballito,CALLE,0.25,0,4,0.0,95.9,0.0,0.0
13004,"VIALE, LUIS",Villa Gral. Mitre,CALLE,0.25,0,6,0.0,86.7,0.0,0.0
13006,MIRANDA,,CALLE,0.25,0,3,0.0,95.9,0.0,0.0
13007,"GONZALEZ, JOAQUIN V.",,CALLE,0.25,1,3,15.7,83.6,0.0,0.0
13008,MEXICO,Monserrat,CALLE,0.25,0,6,0.0,126.5,0.0,0.0
13009,CHACABUCO,Monserrat,CALLE,0.25,0,7,0.0,155.6,0.0,0.0
13010,"ARANGUREN, JUAN F., DR.",Caballito,CALLE,0.25,4,4,55.3,115.9,0.0,0.0
13011,ROJAS,Caballito,CALLE,0.25,0,4,0.0,115.9,0.0,0.0
13012,ZARATE,Villa Santa Rita,CALLE,0.25,0,5,0.0,76.7,0.0,0.0
13013,"LAMARCA, EMILIO",Villa Santa Rita,CALLE,0.25,0,5,0.0,76.7,0.0,0.0
13014,"PAZ, GRAL. AV.",Villa Real,AVENIDA,0.75,7,8,151.1,238.1,0.0,0.0
13015,ALVAREZ JONTE AV.,Monte Castro,AVENIDA,0.5,2,3,31.0,83.6,0.0,0.0
13016,BAHIA BLANCA,Monte Castro,CALLE,0.25,1,3,16.0,83.6,0.0,0.0
13017,MENDEZ DE ANDES,Caballito,CALLE,0.25,2,4,24.8,95.9,0.0,0.0
13018,CUCHA CUCHA,Caballito,CALLE,0.25,0,7,0.0,129.9,0.0,0.0
13020,COMBATE DE LOS POZOS,Balvanera,CALLE,0.25,5,15,95.0,531.3,0.0,0.0
13023,BOYACA,Villa Gral. Mitre,CALLE,0.25,1,6,7.1,146.0,0.0,0.0
13024,CAMARONES,Villa Santa Rita,CALLE,0.25,1,1,5.7,33.5,0.0,0.0
13025,CAMPANA,Villa Santa Rita,CALLE,0.25,0,1,0.0,33.5,0.0,0.0
13028,"YRIGOYEN, HIPOLITO AV.",Almagro,AVENIDA,0.5,0,11,0.0,322.8,0.0,0.0
13031,BELGRANO AV.,Balvanera,AVENIDA,0.5,7,18,98.6,616.7,0.0,0.0
13032,LA RIOJA,Balvanera,CALLE,0.25,4,16,65.2,569.6,0.0,10.7
13034,LLAVALLOL,Villa Santa Rita,CALLE,0.25,0,2,0.0,45.5,0.0,0.0
13035,"SASTRE, MARCOS",Monte Castro,CALLE,0.25,1,5,10.0,108.6,0.0,0.0
13037,"JUSTO, JUAN B. AV.",Villa Gral. Mitre,AVENIDA,0.5,2,4,95.7,119.7,0.0,0.0
13038,ESTADO PLURINACIONAL DE BOLIVIA,Villa Gral. Mitre,CALLE,0.25,1,4,6.7,119.7,0.0,0.0
13039,"DIAZ, CESAR, GRAL.",Villa Santa Rita,CALLE,0.25,0,7,0.0,193.8,0.0,0.0
13040,ARGERICH,Villa Santa Rita,CALLE,0.25,0,7,0.0,193.8,0.0,0.0
13043,RIVADAVIA AV.,Almagro,AVENIDA,0.5,7,11,112.1,338.2,0.0,0.0
13044,NOGOYA,Villa Devoto,CALLE,0.25,2,5,26.9,111.4,0.0,0.0
13045,DESAGUADERO,Villa Devoto,CALLE,0.25,0,5,0.0,111.4,0.0,0.0
13047,"REPETTO, NICOLAS, DR.",Caballito,CALLE,0.25,0,4,0.0,115.9,0.0,0.0
13048,ARENGREEN,Caballito,CALLE,0.25,0,6,0.0,132.1,0.0,0.0
13049,"OROÑO, NICASIO",Caballito,CALLE,0.25,0,6,0.0,132.1,0.0,0.0
13051,"HUGO, VICTOR",Villa Real,CALLE,0.25,3,8,42.9,209.1,0.0,0.0
13052,FRANKLIN,Flores,CALLE,0.25,0,7,0.0,183.1,0.0,0.0
13053,"TRELLES, MANUEL R.",Flores,CALLE,0.25,2,8,32.3,196.9,0.0,0.0
13054,GALICIA,Villa Gral. Mitre,CALLE,0.25,0,6,0.0,86.7,0.0,0.0
13060,NAZARRE,Villa Devoto,CALLE,0.25,0,5,0.0,136.8,0.0,0.0
13064,BAIGORRIA,,CALLE,0.25,3,5,36.9,111.4,0.0,0.0
13066,LASCANO,Monte Castro,CALLE,0.25,2,6,30.7,118.5,0.0,0.0
13070,SIMBRON,Villa Devoto,CALLE,0.25,0,6,0.0,158.2,0.0,0.0
13073,SANABRIA,Monte Castro,CALLE,0.25,2,9,22.5,209.7,0.0,0.0
13075,SEGUROLA AV.,Monte Castro,AVENIDA,0.5,2,10,22.5,178.4,0.0,0.0
13077,GAONA AV.,,AVENIDA,0.5,5,8,67.8,198.3,0.0,0.0
13079,"GONZALEZ, ELPIDIO",Villa Santa Rita,CALLE,0.25,0,3,0.0,68.6,0.0,0.0
13080,SAN NICOLAS,Villa Santa Rita,CALLE,0.25,0,3,0.0,95.9,0.0,0.0
13081,"ARTIGAS, JOSE GERVASIO, GRAL.",Villa Gral. Mitre,CALLE,0.25,1,5,7.1,130.7,0.0,0.0
13082,BELGRANO AV.,Balvanera,AVENIDA,0.5,6,15,91.8,554.6,0.0,0.0
13083,"URQUIZA, GRAL.",Balvanera,CALLE,0.25,6,17,77.5,469.1,0.0,0.0
13084,"YRIGOYEN, HIPOLITO AV.",Almagro,AVENIDA,0.5,0,11,0.0,338.2,0.0,0.0
13085,LA PLATA AV.,Almagro,AVENIDA,0.5,6,11,77.5,338.2,0.0,0.0
13086,SAN BLAS,Villa Santa Rita,CALLE,0.25,0,2,0.0,28.8,0.0,0.0
13087,"VILARDEBO, TEODORO",Villa Santa Rita,CALLE,0.25,0,4,0.0,56.0,0.0,0.0
13093,9 DE JULIO AV.,Monserrat,AVENIDA,0.5,11,15,194.1,652.8,0.0,0.0
13094,"SASTRE, MARCOS",Monte Castro,CALLE,0.25,1,5,10.0,108.6,0.0,0.0
13097,9 DE JULIO AV.,Monserrat,AVENIDA,0.5,10,15,174.7,637.3,0.0,0.0
13100,"BEIRO, FRANCISCO AV.",Villa Real,AVENIDA,0.5,6,8,148.9,238.1,0.0,0.0
13102,"VALLESE, FELIPE",Caballito,CALLE,0.25,0,7,0.0,117.2,0.0,0.0
