block_id,lines
14683,056 096
14684,007 115 128 160 164
14686,113
14688,085 106 114
14690,129
14692,053 135 181
14694,053
14696,053
14700,096 098
14701,025 055 172
14702,025
14704,096 181
14706,106
14711,060 126
14712,060 096
14713,047 109
14718,007 127 160
14719,096 181
14721,002
14722,001 002 008 025 049 053 055 086 096 145
14728,053 106 135
14733,061 118 129 188
14734,025 047
14736,096 181
14738,060 126
14739,102
14740,056
14741,084 106 124 181
14742,053 063 084 106 124 133 134
14748,044 076
14754,096 181
14758,025 042 135 172 181
14759,023
14760,031 032 041 075
14765,060 126
14766,060 102 168
14767,001 026 049 053 055 088 096 103 136 145 163 180
14768,025 096 181
14769,092 172
14773,053 106 181
14780,025 047
14785,108
14787,015 056 065 085 119
14788,053 135 181
14789,025 055 096
14795,001 002 008 025 049 053 055 086 096 145
14801,053 106 135
14803,053 126
14806,113
14808,085 106 114
14809,047 109
14810,023 075
14811,075
14812,053 084 106 124
14814,025
14818,113
14820,025
14823,025 096 172
14827,053 126
14828,006 050 150 168
14833,056 096 181
14835,025 107
14836,047 109
14838,025 047
14841,096
14843,053 126
14844,006 012 037 050 084 090 150 151
14845,023
14846,031 032 075
14847,025 055 096
14848,025 049 053 096 180
14852,129
14854,053 126
14855,012 037 084 090 151
14856,025 047
14858,053 126
14859,096
14860,181
14861,053 106
14862,053 106
14864,053 126
14866,129
14867,008 029 033 061 064 074 093 126 129 130 152
14868,049 055 096 180
14869,025 047
14871,001 002 008 025 049 053 055 086 096 145
14875,053 126
14883,092 172
14884,092
14885,126 129
14889,047 109
14891,053 126
14892,095
14895,053 181
14899,092 172
14900,113
14901,025 047 106
14906,053 135 181
14908,053
14909,126
14914,023 075
14916,053
14919,026 053 055 103 145 180
14920,047 109
14921,023 075
14922,075
14926,025 047
14928,096
14929,056
14930,053 126
14931,095
14933,113
14934,126
14936,053 135
14938,025 107
14939,049 055 096 180
14940,026 049 053 055 096 103 180
14941,025 172
14942,047 109
14946,126
14948,053 106 135
14949,025 053 107 135
14950,092 172
14953,025 047 106
14958,126
14960,034 166
14961,025
14965,108
14967,041 101
14968,025 047 106
14970,056 096
14971,015 056 065 085 119
14972,023 075
14974,126
14976,053 126
14983,108
14984,126
14989,001 002 008 025 049 053 055 086 096 145
14991,126 195
14993,126
14995,026 053 096 103 180
14996,126
14999,053 063 133 134 181
15000,126
15003,025 047 106
15005,126
15012,092 172
15013,113
15016,053 061 126
15017,129
15021,025 107
15025,053 135 181
15026,053 126 129
15027,060 096 098
15028,025
15030,025 047 106
15031,085 106 114
15032,023 075
15033,115 128 164 180
15037,025
15038,053 061 126
15041,025
15045,044 076
15046,053 126 129
15047,060 096
15048,002 004
15051,053 135
15055,025 047 106
15057,053 181
15058,047 109
15060,002 004
15063,001 002 005 008 049 086 096 132
15067,053 126 129
15068,102
15070,031 032 041 075
15075,092 172
15076,092 099
15077,075
15078,007 023 075 088 115 128 160 164 180
15079,053 061 118 126 129 188
15080,061 118 129 188
15082,113
15083,053 181
15086,053 102 168
15092,106
15093,053 106 135
15094,025 107
15095,053 181
15099,053 135 181
15100,053
15102,025 047 106
15104,092 172
15107,025 053 096 180
15110,075
15111,007 127
15112,047 109
15115,053
15119,108
15120,092 099 113 172
15121,053
15122,006 050 053 150 168
15128,085 106 114
15129,004
15131,031 032 075
15135,025 107
15141,053
15145,053
15147,053 126
15150,006 012 037 050 084 090 150 151
15151,025 047 106
15152,106
15158,053 106 135
15164,053 126 129
15165,012 037 084 090 096 151
15166,129
15168,008
15169,008 029 129 130
15170,096
15172,047 109
15173,047
15176,034 053 166
15177,025
15179,103 180
15180,008 053 055 085 086 088 096 132 136 145 163
15182,047 109
15184,053 135
15186,053 126 129
15188,021
15189,026 053 096 103 180
15190,103 180
15192,108
15194,113
15196,096
15204,025 047 106
15208,106
15211,053 126 129
15213,129
15216,075
15217,075
15219,053 126 129
15223,092 113
15224,092 113
15227,103 180
15228,026 103 180
15229,053 135 181
15230,053 126
15232,180
15235,096 180
15239,096
15240,025 042 135 172
15243,053 106 135
15246,053 126 129
15247,095
15248,025 047
15249,085 106 114
15253,025 107
15256,180
15257,096 180
15259,172
15265,096 180
15266,025 047 106
15267,085 106 114
15273,025
15274,053 063 133 134 181
15275,047 109
15277,053 106 135
15279,025 053 099 106 181
15280,025
15281,025 053 096 180
15282,096 180
15283,047 109
15285,025 096 180
15286,172
15287,047 109
15288,108
15291,053 126
15292,041 101
15297,025 096 180
15298,025
15299,025 053 096 180
15301,053 095 126 129
15302,095
15303,102
15310,181
15313,025 107
15316,025 047
15320,023
15321,025
15322,053 106 135
15323,113
15324,113
15326,007 023 075 088 115 128 160 164 180
15327,053 102 168
15328,053 102 168
15330,106
15334,053 126 129 188
15335,061
15338,053 135
15339,053 135 181
15340,006 012 037 050 084 090 129 150 151
15348,113
15351,053
15355,172
15356,113
15360,007 075
15363,047 109
15364,047 108 109
15365,025 047
15367,106
15368,025 047
15372,053 126
15373,031 032 041 075
15374,053 096 129
15375,025
15376,025
15378,047 109
15381,053
15382,053 126 129 188
15385,021
15389,053
15390,023
15391,023 115 128 164 180
15393,053 102 168
15395,015 056 065 085 119
15398,025 053
15399,053
15403,025 107
15404,053 118 126 129 188
15405,118 129 188
15413,012 037 084 090 151
15417,053 106 135
15418,025 047
15421,053 126 129 188
15423,025 107
15429,092
15430,053 106 135
15433,053 126
15434,031 032 075
15435,047 109
15439,025
15440,053
15441,002 004
15443,025
15444,056
15448,053 126 129 188
15449,062 118 129 188
15450,025
15451,025
15453,106
15456,180
15462,053 129
15464,026 053 180
15469,053 135 181
15472,053 126
15473,075
15476,002 004
15477,047 108 109
15480,047 109
15484,134 172
15485,113
15488,025
15490,025 047
15491,106
15492,053 126
15493,007 023 075 088 115 128 160 164 180
15495,060 096 098
15496,002 004
15499,053 126
15500,053 102 168
15502,047
15503,053 106 135
15506,025 047 106
15510,085 114
15512,053 126
15515,006 050 150 168
15520,047 109
15521,006 012 037 050 084 090 129 150 151
15522,025 096
15523,012
15525,012 037 084 090 151
15527,026 103 180
15528,053 097 126
15531,004 129
15533,053 096 129
15537,107
15539,047 108
15541,053
15543,025 047
15545,004 129
15546,008
15548,023 053 075 115 126 128 160 164
15551,025
15553,047 109
15554,108
15555,053
15556,053
15557,025 047
15564,092
15566,004 129 130 159
15567,029 033 129 130
15576,025 053 063 133 134 181
15577,047 109
15580,106
15584,004 022 053 129
15585,129
15586,092
15589,053 126
15591,025
15592,025
15593,180
15596,106
15597,053 097 126
15598,101
15603,002 004
15604,004 022 024 053 129 195
15607,053 106 135
15608,053 135 181
15617,095
15618,047 109
15619,001 002 049 088 096 136 163
15621,002 004
15622,106
15624,047
15626,099 134 172
15628,004 022 024 053 061 129 143 195
15630,021
15631,106
15634,053 126
15635,023 053 115 126 128 164 180
15636,053 097 126
15637,041 101
15639,085 114
15640,047 109
15641,047 108 109
15647,053
15652,025 042 135 172 180
15654,025 107
15655,004 053 129 143 195
15665,095
15666,095
15667,056
15670,007 053 088 126 180
15671,007 075
15672,025
15678,106
15680,106
15686,113
15687,053 126 180
15690,004 053 129 143 195
15692,007 053 088 126 180
15693,127
15694,025 047
15696,053 057 097 126
15697,031 032 041 075
15699,134 181
15700,025
15701,181
15704,047 109
15706,025 047
15708,053 129
15711,092
15712,113 134
15713,045 148
15715,053
15717,107
15718,056
15722,007 053 088 126 180
15724,053 057 097 126
15726,053
15727,053 129
15728,039 060 096 098
15729,180
15730,180
15735,012 053 079 096 102 129 168
15736,053 096 129
15737,007 053 088 126 180
15739,047
15740,047 108
15741,047 109
15742,047 109
15745,047
15747,134 172
15748,025
15751,053 057 097 126
15752,031 032 075
15755,012 053 102 168
15756,053 102 168
15757,007 053 088 126 180
15759,106
15760,106
15761,025
15762,025
15764,075
15769,007 053 088 126 180
15771,001 002 049 088 096 136 163
15773,085 114
15774,053
15776,107
15779,012 053
15780,053
15781,007 053 088 126 180
15786,031 032 075
15789,118 188
15793,181
15797,012
15799,007 053 088 126 180
15800,181
15801,053 057 088 097 126 127
15805,053
15806,026 053 180
15809,047 109
15812,007 053 088 126 180
15815,025
15817,047 109
15818,012
15819,006 012 050 150 168
15821,021 028 117
15823,106
15824,180
15828,099 134 172
15831,181
15833,107
15834,047 108
15835,053 088 126 180
15836,015 056 065 085 119
15839,004 053 129 143 195
15841,034 166
15843,025 047
15848,004
15849,004
15851,025 134 172
15852,025 053 063 133 134
15853,180
15855,047 108
15858,180
15860,053
15861,025 047
15863,047
15864,047 108
15866,106
15870,057 062 118
15875,181
15876,025
15877,001 002 008 044 049 055 076 086 088 096 136 145 163
15879,004 022 024 029 053 062 129 143 159
15880,004 008 129 130 159 195
15881,008 130
15882,004 129 159
15884,025 107
15887,012 150
15888,006 012 037 050 084 090 129 150 151
15889,180
15890,026 103 180
15892,085 114
15894,023 115 128 164
15897,053 056 088 126 180
15900,047 109
15904,012 037 084 090 151
15906,004 022 024 029 062 129 143
15907,129
15916,041 101
15917,034 166
15919,180
15921,004 022 024 029 062 129 143
15922,053
15924,181
15925,053 056 088 126 180
15926,056
15928,023 075 115 128 160 164 180
15931,097
15938,004 022 029 062 129 143
15939,022 024
15940,181
15942,099 134 172
15944,047 109
15948,025 047 107
15949,107
15950,053 056 088 126 180
15953,041 127
15955,004 062 129 143
15967,047 108
15971,095
15972,025 134 172
15973,025 134
15977,113
15981,106
15982,047 109
15986,001 002 025 049 053 055 076 085 088 096 132 136 145 163
15987,044 076
15990,106
15991,053 057 088 097 126 127 180
15992,007 075
15993,004 062 129 143
15995,004 053 061 129 143 195
15998,026
16000,085 114
16003,092 134
16006,099 106 181
16008,053 056 088 126 180
16011,021 028
16012,015 056 065 085 119
16013,025 047
16016,095
16022,025 181
16023,025
16024,181
16029,007 127
16030,127
16038,053 056 088 126 180
16039,025 042 135 180
16041,007
16046,044
16049,025 172
16051,020
16052,053 088 126
16056,041 101
16057,056
16060,099 134 172
16061,025
16064,106
16070,039 045 053 067 100 129 148
16071,053 088 126
16080,026 103 180
16088,053 079
16089,012 039 053 060 079 096 098 102 168
16092,025 107
16094,047 108
16095,007
16097,007
16098,015 065 085 119
16099,047 109
16100,047 109
16102,181
16105,181
16106,025
16111,053 088 126
16112,053
16115,004 053 061 129 143
16116,059 091
16118,102
16119,106
16122,047 108
16125,053 088 126
16126,053
16127,001 002 008 025 049 053 076 085 086 088 096 132 136 145 163
16131,041 127
16132,041 127
16135,118 188
16136,168
16138,099 106 181
16139,106
16141,025 172
16142,025
16146,168
16148,168
16149,050 168
16150,007
16152,041 097 127
16154,088 126
16159,025 047
16160,107
16161,004 062 129 143
16169,041 097 127
16170,031 032 075
16176,053
16177,181
16180,006 012 037 050 090 129 150 151
16183,025 099 134 172
16184,025 053 063 133 134
16186,025 107
16191,041 097
16192,004 053 061 129 143
16193,009 010 017 028 045 070 148
16195,062 118
16203,107
16205,088 126
16206,026
16208,007
16213,047 108
16215,150
16216,012 037 084 090 151
16219,026 088 126
16221,085 114
16222,025
16223,025
16224,097 127
16230,088 126
16239,004 062 095
16242,097
16244,085 114
16245,007
16246,181
16247,181
16251,088 126
16254,001 002 008 025 049 053 076 085 086 088 096 132 145
16255,113
16256,047 108
16257,085 099 114 181
16259,097 127
16261,022 024 029 053
16267,004 062 095
16273,025 047
16274,025 107
16275,008 129 130 159
16277,025 042 135 176
16279,022 024 029
16280,107
16283,025
16284,025
16286,044 088 132
16287,088 126
16288,026 103 180
16290,097 127
16291,023 115 128 164
16292,004 062 095
16293,095
16294,085 114
16297,010 039 046 053
16301,050
16302,106
16308,092 134
16309,007 053 126 180
16311,010 039 046 053
16314,181
16315,099 172
16318,047 108
16319,004 062 129 143
16331,085 114
16332,085 114
16336,044
16339,004 062 095
16340,095
16341,097 127
16342,075
16343,004 053 061 065 097 098 129 133 143
16344,039 045 051 053 079 091 100 129 148
16345,088 126 134
16347,181
16349,004 012 039 060 061 065 079 097 098 102 129 133 143 168
16350,012 039 060 079 096 098 102 168
16351,007 053 088 097 126 180
16352,007 015 065 085 119
16357,034 166
16358,085 114
16361,107
16362,029 033 053 064 074 086 093 129 152 159
16363,004 012 060 061 062 084 090 095 097 102 129 133 143 151 168
16364,060
16368,021 028 080 117 161
16369,050 090 151
16370,006 012 037 050 090 129 150 151
16372,025
16373,008 129 130 159
16377,088 126 134
16379,004 012 061 062 084 090 095 097 102 129 133 143 151 168
16380,102 168
16385,097 127
16386,075 127 160
16389,001 002 008 025 049 053 055 076 085 086 088 096 113 132 133 145
16391,004 012 061 062 084 090 095 097 129 133 143 151
16393,085 114
16396,099 172
16398,085 099 114 172 181
16399,085 114
16401,106
16402,047 108
16403,026 056
16405,020
16407,107
16408,088 126 134
16409,103
16410,004 062 095
16412,004 012 061 062 084 090 095 097 133 143 151
16420,053 088 097 126 180
16421,056
16423,041 101
16424,004 012 061 062 084 090 095 097 133 143 151
16425,050 090 151
16429,047 106 108
16430,097
16432,004 012 061 062 084 090 095 097 133 143 151
16436,004 012 062 084 090 095 097 133 143 151
16437,006 037 050 090 150 151
16443,004 012 062 084 090 095 097 133 143 151
16444,012 050 129
16445,004 012 037 062 084 090 095 150 151
16446,041 097
16447,041 097
16450,047 106 108
16455,181
16457,010 039 046 053
16459,004 062
16460,118 129 188
16463,041 097
16472,053 056 088 097 126 180
16474,097
16476,041 097
16479,025 053 063 133
16482,106 108
16485,099 172
16488,092 134
16491,041 097
16492,031 032 041 075 097
16493,047
16494,004 095 129 143
16495,095
16496,004 062
16497,062 118
16498,088 126 134
16503,026 103 134 180
16504,065 079 090 095 096
16506,007
16508,107
16509,004 046 053 062 129 143
16510,010 017 059 061 070 129
16511,041 097
16513,001 002 008 049 053 076 086 088 096 113 132 133 145
16515,034 099 166 172
16517,097
16518,181
16519,065
16520,095
16522,008 025 130
16523,041 097
16524,097
16526,181
16528,053 088 097
16529,053
16530,172
16534,181
16535,085 114
16536,004 009 012 028 039 045 046 051 053 059 060 061 062 084 090 091 097 098 100 102 129 133 143 151 168
16537,004 012 039 045 053 060 061 062 079 084 090 091 096 097 100 102 129 143 151 168
16538,132
16540,004
16541,097
16550,109
16553,004 095 143
16559,106
16560,047 106 108
16562,026 056
16564,029 033 064 086 129 152 159
16565,106
16569,099 172 181
16570,085 099 114 172
16577,025 099 172
16581,097
16585,088 126 134
16587,004
16590,023 115 128 164
16591,088 097
16594,113 132 133
16595,004 010 012 039 045 046 053 059 060 061 062 070 098 102 129 133 143 168
16596,009 010 017 028 045 061 065 070 097 098 129 133 148
16597,107
16601,010 022 024 029 039 046 053
16603,009 028 045 065 090
16604,047
16606,004
16608,004 095 143
16609,095
16612,107
16613,045 065 067 079 090 091 096 097 100 134
16614,009 028 045 046 059 079 090 091 096 097 100
16618,075
16620,009 028 045 046 059 065 067 079 090 091 100 134
16621,065 079 090 095 096
16623,010 039 046 053
16624,046 053
16626,107
16629,172 181
16631,180
16632,044 088
16635,097
16637,088 126 134
16639,106
16643,008 049 053 076 086 088 096 113 132 133 145
16645,004
16653,025 099 172
16656,047 106 108
16658,088 097
16659,025 042 135
16660,134
16662,047 106 108
16669,107
16670,107
16675,026 103 134 180
16676,004 095 143
16679,095 188
16681,132
16682,004
16683,097 101
16684,004 097
16686,088 126 134
16687,044
16688,097
16689,007
16690,022 024 029 039 046 053
16693,050 090
16694,056 088 097 126 180
16697,099 172 181
16701,133
16702,065
16703,065 095
16704,106
16708,172 181
16711,004 006 012 037 050 090 097 133 143 150
16715,010 022 024 029 039 046 053
16720,181
16723,108
16724,025 099 172
16725,025
16726,010 039 046
16728,099 172 181
16732,097 101
16733,097
16740,107
16741,025 129 159
16742,029 033 064 086 129 152 159
16746,097
16747,007 015 065 085 119
16751,181
16752,034 099 166 172
16754,004 097
16756,088 126 134
16757,029 053 074 093 168
16758,047
16761,103
16763,107
16766,008 049 053 055 085 113 132 136 145 163
16768,004 095 143
16769,095
16771,107
16775,025 053 063 133
16778,065
16780,172 181
16781,085 099 114 172
16782,106
16784,106
16785,047 106 108
16790,106 108
16791,047 106 108
16797,107
16800,025
16803,097
16805,047 106 108
16806,008 025 130
16807,099 172
16809,088 126 134
16810,044 088
16815,004 118 129 143 188
16816,118 129 188
16823,180
16824,132
16826,085 114 172
16829,010 039 046
16830,039 046 053
16835,099 172 181
16836,010 070 168
16837,010 012 017 039 045 060 070 098 102 129 133 148 154 168
16839,181
16843,095 133
16847,004 143
16848,118
16854,097
16856,181
16857,107
16858,004 097
16859,031 032 075 097
16862,034 099 166 172
16863,181
16866,099 172
16873,088 132 133
16874,106
16875,108
16876,001 002 008 025 049 053 113 132
16877,092 113 134
16879,023 115 128 164
16881,097
16882,181
16885,026 056
16888,133
16889,090
16891,101
16894,088 126 134
16898,172
16900,025 053 063 133
16901,107
16902,097
16910,075
16912,029 033 053 064 086 129 152 159 168
16915,181
16917,004
16921,010 070
16922,010 070 168
16923,049 092 113 132
16924,026 056 134
16925,029 033 053 064 086 129 152 159 168
16926,008 130 168
16927,009 028 045 059 079 090 091 100 134
16928,047 108
16929,047
16930,181
16936,109
16939,133
16940,050 090
16941,045
16942,009 028 045 046 059 065 067 090 091 095 096 100 134
16943,106
16945,010 022 024 029 039 046 053
16946,049 092 113 132
16949,099 172 181
16950,088 126 134
16951,132 180
16952,107
16955,168
16957,134
16958,065 095
16961,097
16966,044
16969,099 172
16974,106
16978,088
16979,056 088 097 126 134
16982,101
16983,133
16984,133
16985,034 099 166 172
16987,095 143 188
16988,004
16990,172
16994,022 024 029 039 046 053
16998,007
17000,107
17001,049 092 113 132
17002,092 113 134
17006,172
17007,085 099 114 172
17011,010 022 029 053 070
17012,010 022 024 029 039 046 053 070
17013,088 126 132 134 180
17014,132
17015,101
17019,097 101
17021,168
17022,107 181
17028,106
17031,047
17032,097
17033,025
17034,133
17035,006 037 050 090 097 133 143 150
17036,056 097
17037,026 103 134 180
17038,009 017 046 098 129 148 154
17039,009 017 028 045 046 061 062 065 084 090 097 129 148 151 154
17043,007 015 065 119
17046,004
17047,085 099 114 172
17055,025 053 063 133
17057,025
17058,010 024 029 039 046 053
17059,025 168
17060,025 029 033 053 064 086 129 152 159 168
17061,108
17062,047 108
17063,181
17065,097
17067,088 126 132 133 134 180
17069,053 070
17071,168
17072,008 130 168
17075,099 172
17080,044
17081,034 099 166 172
17082,107
17083,004
17084,031 032 075
17086,061 095 118 143 188
17087,029 053 074 093 168
17088,010 022 024 029 039 046 053 070
17089,006 097 143
17090,004 006 012 037 050 097 133 143 150
17091,004
17093,180
17094,103
17095,106
17099,047
17107,097
17109,029 053
17110,107
17111,107
17112,088 126 132 133 134 180
17116,025 049 053 055 076 085 092 113 132 133
17120,029 053
17121,053 070
17122,010 053 070
17123,085 099 114 172
17126,107 181
17127,107
17130,009 028 045 046 059 065 090 091 095 100 134
17133,012 017 060 102 133 154 168
17134,029 053
17135,010 022 024 029 039 046 053 070 074 093
17139,004
17144,047
17145,181
17146,099 172
17147,085 114 172
17148,180
17153,097
17155,106
17156,106
17157,004
17158,023 115 128 164
17160,065 095 134
17164,047
17166,004
17167,031 032 075 097
17169,132 134
17172,107
17173,070 168
17175,025 029 033 053 064 086 129 152 159
17180,065 134
17181,065
17182,106
17184,017 102 154
17189,088 126 132 133 134 180
17190,088 132 133
17193,001 002 008 025 053 076 086 088 092 096 113 133 136 145 163
17195,181
17199,108
17200,108
17205,088 126 134 180
17209,097
17212,095
17215,097
17216,026 134
17218,106
17223,025
17224,034 099 166 172
17226,026 056 097 103 134
17227,099 172
17228,172
17231,004
17234,090
17239,008 025 053 076 086 092 113 133 136 145 163
17242,047
17243,056
17244,056 097
17246,097
17248,008 025 130 168
17251,004
17252,075
17255,009 028 045 059 079 090 091 100 134
17256,106
17261,007
17264,050 090
17265,134
17268,009 028 045 046 059 065 079 090 091 095 100 134
17269,004 134
17272,168
17276,047
17278,010 070
17280,097 101
17283,099 172
17284,085 099 114 172
17286,044
17287,106
17290,134
17292,031 032 075
17293,088 126 134 180
17294,088
17297,025 053 055 076 088 092 096 113 133 145
17299,004
17302,085 114
17303,006 097 143
17304,095 143 188
17306,101
17308,107 181
17309,107
17310,004 134
17312,009 046 065 098 129 148 154
17313,023 115 128 164
17314,097
17316,132 133
17319,097
17323,106
17324,109
17325,168
17326,029 033 053 064 086 129 152 159 168
17327,070
17328,070 168
17330,025
17332,008
17337,007
17338,007 015 065 119
17341,004 134
17344,097
17345,031 032 075 097
17346,004
17348,097 143
17349,134
17350,132 134
17354,103
17355,050
17356,037 050 090 133 150
17357,181
17358,107
17362,097
17363,004 134
17365,108
17367,010 024 029 039 046 053 168
17368,010 024 029 039 046 053
17377,154
17379,181
17381,044
17384,047
17390,047 109
17391,061 095 097 118 143 188
17392,061 095 118 143 188
17393,097
17394,004
17396,037 050 133
17397,006 037 050 133 150
17400,047
17402,101
17403,004 134
17405,001 002 025 049 053 055 076 085 088 092 096 133 145
17406,025 053 063 076 133 145
17407,088 126 134 180
17421,009 028 045 059 067 079 090 091 100 134
17425,075 134
17430,097
17431,009 028 090 091 134
17434,047
17437,010 070 168
17438,010 070
17442,010 022 024 039 046 070 074 093
17445,181
17450,085 114
17453,009 028 090 091 134
17454,009 028 045 046 059 065 090 091 095 100 134
17455,143
17456,097 101 143
17457,097
17458,031 032 075 097
17461,004
17465,008
17467,088 092 132
17470,168
17472,168
17475,097
17480,010 039 046 070
17481,010 039 046 070
17483,168
17484,056 097
17485,026 134
17487,044
17488,107
17491,009 025 028 090 091 095 134
17492,095 134
17493,004 134
17494,023 115 128 164
17498,085 114
17500,047
17504,010 070
17512,026 134
17514,029 033 053 064 086 129 152 159
17518,008 025 168
17519,181
17521,004
17525,097
17526,181
17527,001 002 025 049 053 055 063 085 088 092 096 133
17528,053 133
17535,088 126 134 180
17537,097 188
17539,009 025 028 090 091 095 134
17540,065 134
17541,056 097
17545,056 097 103
17550,009 025 028 065 090 091 095 134
17551,095
17552,047 109
17555,031 032 075 097
17556,097
17558,097
17559,088 126 134 180
17560,134
17569,106
17573,145
17574,134
17578,009 025 028 065 090 091 095 134
17579,090
17580,106
17586,097
17587,004 134
17588,023 075 115 128 134 160 164
17593,085 114
17597,106
17599,143
17601,009 025 028 065 090 091 095 134
17602,090
17606,181
17607,001 002 008 025 049 055 063 085 086 088 092 096 113 136 163
17609,047
17613,004 134 160
17614,075 160
17619,004 134
17620,007 015 065 085 119
17622,008 025 168
17623,088 126 134 180
17624,132 133
17632,107
17634,047
17635,047
17636,168
17637,168
17638,007
17640,009 025 028 065 090 091 095 134
17641,037 050 090 133 150
17644,103
17648,181
17650,095 118 188
17651,107
17652,007
17657,047
17658,004 134 160
17659,004
17660,097 188
17662,007
17673,044
17674,097
17675,026 097 134
17676,143
17677,101 143
17680,168
17683,134
17685,088 180
17686,132
17688,023 115 128 134 164
17689,108
17691,006 134
17692,006 050 133 150
17695,009 025 028 045 046 059 065 090 091 095 100 134
17697,006 050 133 134 150
17699,047
17702,008 168
17704,145
17705,076 145
17710,134
17715,010 022 024 039 046 070 074 093
17719,001 002 008 025 049 063 085 086 088 092 096
17720,025
17722,047
17725,045 059 079 100 134
17726,025 045 046 059 095 100 134
17733,181
17739,088 126 134 180
17741,118 188
17742,095 118 188
17744,097 101
17745,010 070
17746,010 070
17748,085 114
17750,134
17755,106 109
17758,056 097 103
17759,103
17763,044
17766,134
17770,034 099 166 172
17773,029 033 053 064 086 129 152 159
17779,134
17785,001 002 008 049 063 085 086 088 092 096 113 136 163
17790,086
17794,085 114
17799,088 180
17800,088 132
17802,026 134
17803,097 143
17804,031 032 075
17805,134
17810,106
17812,047 109
17813,076 145
17814,076 145
17823,006 097 143
17824,097 143
17827,129 148
17828,088 126 134 180
17834,097
17837,181
17839,012 017 060 098 102 133 154
17841,134
17844,009 028 065 090 091 134
17845,118 188
17847,181
17851,047
17859,001 002 008 049 063 085 086 088 092 096 113 136 163
17870,025 168
17874,047
17877,134
17878,015 065 085 119
17879,100
17881,023 115 128 134 164
17886,168
17892,009 025 028 065 090 091 095 134
17893,095
17897,047
17908,009 025 065 090 091 095 134
17909,088 180
17912,025 135
17914,044
17919,097
17920,031 032 075 097
17921,134
17923,132 133
17924,168
17930,107
17932,181
17934,134 180
17937,051 065 098 129 148 195
17938,009 025 065 090 091 095 134
17940,047
17941,047
17945,008 168
17948,001 002 008 049 063 085 086 088 092 096 113 136 163
17953,026 134
17963,134
17967,097 101
17973,086
17977,009 025 065 090 091 095 134
17978,006 009 025 028 037 050 065 090 091 095 133 134 150
17980,010 022 024 039 046 070 074 093
17981,107
17982,181
17983,181
17988,134
17989,095 118
17993,025 095 134
17995,034 099 166 172
17997,108
17999,097
18001,134
18004,132
18006,106
18012,075 160
18014,009 025 028 065 090 091 095 134
18016,001 002 008 049 063 085 086 088 092 096 113 136 163
18023,056 097 103
18025,088
18026,055 088
18031,009 025 028 065 091 095 134
18032,006 050 133 134 150
18034,086 152
18037,051 100 129 148
18040,088 180
18042,108
18047,106 109
18050,085 114
18053,075 160
18054,160
18055,025 095 134
18056,134 180
18062,108
18063,026 134
18068,033
18069,114
18071,044
18084,134
18086,075 160
18091,047 109
18094,100
18096,106
18098,100
18099,095 134
18100,095
18102,026 134
18108,100
18109,001 002 008 049 063 085 086 088 092 096 113 136 163
18111,075 160
18113,047
18114,047
18120,097
18121,031 032 075 143
18122,085 114
18123,022 026 033 045 091
18125,086 088
18128,056 097 103
18130,025 168
18133,009 025 028 065 090 091 095 134
18136,034 099 166 172
18140,031 032 075 097
18142,101 143
18153,006
18155,025 045 046 059 067 079 095 100 134
18156,134
18158,132
18165,107
18166,108
18168,047
18170,004 007 134
18178,022 026 033 045 091 108 129
18181,017 102
18182,088 180
18183,076 145
18184,047
18185,047
18198,134
18199,168
18202,044
18203,025
18204,046 059
18205,046 059
18206,009 025 028 065 090 091 095 134
18209,134
18212,051 065 098 129 148 195
18215,025 042 135
18217,095 134
18218,118
18221,086
18222,168
18230,001 002 008 049 063 085 086 088 092 096 113 136 163
18235,034 099 166 172
18237,009 025 028 065 090 091 095 134
18245,134 180
18248,086
18249,086
18251,132 133
18252,097
18253,097
18255,026 134
18265,045 046 059 079 100 134
18266,025 046 059 095 134
18272,004 007 134
18286,010 022 024 039 046 070 074 093
18287,086
18288,086 088
18289,100
18291,134
18292,023 115 128 134 164
18293,006 097 143
18294,097 101
18296,015 065 085 119
18298,086 152
18304,095 134
18307,088 126 180
18308,088
18314,001 002 008 049 063 085 086 088 092 096 113 136 163
18316,009 025 028 065 090 091 095 134
18320,107
18324,034 099 166 172
18325,047
18326,047
18336,107
18345,106 109
18346,088 126 180
18347,132
18350,001 002 008 063 085 088 092 113 136 163
18351,085 114
18360,009 025 028 090 095 134
18362,095 118
18364,034 099 166 172
18366,044
18368,025
18376,047 109
18377,004 007 134
18378,025 042 135
18387,047
18388,047
18389,001 002 008 088 092 113 136 163
18390,114
18391,086
18396,056 097 103
18399,006
18400,088 126 180
18401,055
18404,004 007 134
18406,100
18407,025 045 079 095 100 134
18410,021 028
18413,009 025 090
18414,006 037 050 090 100 133 134 150
18416,160
18417,056 097 103
18424,001 002 008 088 092 113 114 136 163
18428,088
18429,034 099 108 166 172
18432,044
18433,044
18435,025 045 079 095 100 134
18436,025 045 079 095 100 134
18445,004 007 134
18448,107
18450,034 108 166 172
18452,031 032 075 143
18458,095 118
18459,095
18460,009 025 133
18461,006 009 025 028 050 065 091 095 133 150
18462,160
18463,160
18464,006 097 143
18465,031 032 075 143
18468,134
18469,004 007 134
18472,088 126 180
18473,132
18490,037 090
18493,008 063 092 113 136 163
18496,006 101
18499,026 134
18503,075 160
18507,168
18508,017 060 102 133 154 168
18510,076 145
18511,034 108 166 172
18512,106
18515,004 007 134
18517,088 126 180
18518,086 088
18524,132 133
