block_id,street,barrio,tipo_c,red_jerarq,length_m,n_shapes,buses_hour,buses_hour_n,buses_hour_d,lines_gtfs,lines,n_lines
22642,CAAGUAZU,Liniers,CALLE,VÍA LOCAL,67.0,0,0,0,0,,,0
22643,CAÑADA DE GOMEZ,Liniers,CALLE,VÍA LOCAL,55.0,0,0,0,0,,,0
22644,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",Nueva Pompeya,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,44.0,20,66.3,38.9,38.0,101 143 150,101 143 150,3
22645,MOM,Nueva Pompeya,CALLE,VÍA LOCAL,172.1,0,0,0,0,,,0
22646,SANTANDER,Flores,CALLE,VÍA LOCAL,101.9,0,0,0,0,,,0
22647,PORTELA,Flores,CALLE,VÍA LOCAL,137.3,0,0,0,0,,,0
22648,ZUVIRIA,Flores,CALLE,VÍA LOCAL,122.7,2,6.0,0.0,0.0,180,180,1
22649,"ACOSTA, MARIANO",Flores,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,160.2,16,62.1,33.0,42.6,046 086 101 114,007 046 086 101 114,5
22650,MONTE,Parque Avellaneda,CALLE,VÍA LOCAL,45.2,0,0,0,0,,,0
22651,"VALLE, MARIA R. DEL",Parque Avellaneda,CALLE,VÍA LOCAL,45.5,11,19.7,10.9,9.7,008 053 057 096 136 195,008 053 057 096 136 195,6
22652,ERCILLA,Liniers,CALLE,VÍA LOCAL,98.7,0,0,0,0,,,0
22653,MURGUIONDO,Liniers,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,147.8,0,0,0,0,,,0
22654,ESTERO BELLACO,Liniers,CALLE,VÍA LOCAL,69.4,0,0,0,0,,,0
22655,"GRANADA, NICOLAS, CORONEL",Liniers,PASAJE,VÍA LOCAL,125.1,0,0,0,0,,,0
22656,RIESTRA AV.,Flores,AVENIDA,VÍA LOCAL,115.9,2,22.0,11.5,8.0,023,023,1
22657,"BONORINO, ESTEBAN, CNEL. AV.",Flores,AVENIDA,VÍA LOCAL,155.4,0,0,0,0,,,0
22658,ESTERO BELLACO,Liniers,CALLE,VÍA LOCAL,65.6,0,0,0,0,,,0
22659,"PAZ, GRAL. AV.",Liniers,AVENIDA,VÍA TRONCAL,124.0,23,121.7,49.9,61.6,002 004 008 021 028 086 161 185 195,002 004 008 021 028 086 161 185 195,9
22660,BARCO CENTENERA DEL,Nueva Pompeya,CALLE,VÍA LOCAL,145.9,12,117.4,47.5,62.1,042 044 135 150,042 044 135 150,4
22661,"EINSTEIN, ALBERTO",Nueva Pompeya,CALLE,VÍA LOCAL,127.4,0,0,0,0,,,0
22662,BALBASTRO,Flores,CALLE,VÍA LOCAL,178.8,2,12.3,7.5,2.7,076,076,1
22663,LAFUENTE AV.,Flores,AVENIDA,VÍA LOCAL,71.7,2,12.3,7.5,2.7,076,076,1
22664,RIO CUARTO,Barracas,CALLE,VÍA LOCAL,112.3,5,31.6,12.0,17.9,093 095,093 095,2
22665,"MONTES DE OCA, MANUEL AV.",Barracas,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,72.7,28,168.5,92.2,83.6,010 017 022 024 033 074 098 133 154,010 017 022 024 033 074 098 133 154,9
22666,CAGLIARI,Parque Avellaneda,CALLE,VÍA LOCAL,49.6,0,0,0,0,,,0
22667,"RECUERO, CASIMIRO, TTE. CNEL.",Parque Avellaneda,CALLE,VÍA LOCAL,57.7,0,0,0,0,,,0
22668,LAGUNA,Parque Avellaneda,CALLE,VÍA LOCAL,77.4,0,0,0,0,,,0
22669,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",Nueva Pompeya,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,143.3,17,43.3,24.5,25.5,101 143 150,101 143 150,3
22670,MOM,Nueva Pompeya,CALLE,VÍA LOCAL,14.8,0,0,0,0,,,0
22671,ARTIGAS MANUEL DE,Mataderos,CALLE,VÍA LOCAL,102.5,0,0,0,0,,,0
22672,POLA,Mataderos,CALLE,VÍA LOCAL,72.5,0,0,0,0,,,0
22673,"BALTORE, JOSE R.",Liniers,PASAJE,VÍA LOCAL,107.4,0,0,0,0,,,0
22674,COSQUIN,Liniers,CALLE,VÍA LOCAL,46.2,0,0,0,0,,,0
22675,CALIFORNIA,Barracas,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,103.1,0,0,0,0,,,0
22676,SALOM,Barracas,CALLE,VÍA LOCAL,173.7,0,0,0,0,,,0
22677,TONELERO,Liniers,CALLE,VÍA DISTRIBUIDORA PRINCIPAL,46.4,0,0,0,0,,,0
22678,PATRON,Liniers,CALLE,VÍA LOCAL,86.4,0,0,0,0,,,0
22679,PILAR,Liniers,CALLE,VÍA LOCAL,73.5,4,14.2,3.9,6.7,080,080,1
22680,DIRECTORIO AV.,Parque Avellaneda,AVENIDA,VÍA LOCAL,81.2,25,108.2,45.4,54.1,055 092 126 180,055 092 126 180,4
22681,"CASTRO, EMILIO AV.",,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,133.4,10,53.4,22.5,26.3,004 113,004 113,2
22682,OLIDEN,Liniers,CALLE,VÍA LOCAL,61.0,0,0,0,0,,,0
22683,ANCASTE,Nueva Pompeya,CALLE,VÍA LOCAL,162.0,0,0,0,0,,,0
22685,"GAITAN, LUIS",Parque Avellaneda,PASAJE,VÍA LOCAL,120.5,0,0,0,0,,,0
22686,"VALLE, MARIA R. DEL",Parque Avellaneda,CALLE,VÍA LOCAL,87.0,11,19.7,10.9,9.7,008 053 057 096 136 195,008 053 057 096 136 195,6
22687,TAPALQUE,Mataderos,CALLE,VÍA LOCAL,103.2,0,0,0,0,,,0
22688,ARAUJO,Mataderos,CALLE,VÍA LOCAL,156.9,0,0,0,0,,,0
22689,"IRIARTE, GRAL.",Barracas,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,206.6,11,87.5,42.0,50.9,012 020 070 095 100 134,012 020 070 095 100 134,6
22690,VIEYTES,Barracas,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,128.4,12,99.1,55.3,56.9,012 020 045 070 095 100 134,012 020 045 070 095 100 134,7
22691,PRIMERA JUNTA,Parque Avellaneda,CALLE,VÍA LOCAL,57.5,0,0,0,0,,,0
22692,FERNANDEZ,Parque Avellaneda,CALLE,VÍA LOCAL,191.0,0,0,0,0,,,0
22693,VELAZQUEZ,Flores,CALLE,VÍA LOCAL,55.7,0,0,0,0,,,0
22694,"MARTI, JOSE",Flores,CALLE,VÍA LOCAL,138.0,0,0,0,0,,,0
22695,ECHEANDIA,Parque Avellaneda,CALLE,VÍA LOCAL,43.0,11,19.7,10.9,9.7,008 053 057 096 136 195,008 053 057 096 136 195,6
22696,"CALAZA, JOSE MARIA",Parque Avellaneda,PASAJE,VÍA LOCAL,137.6,0,0,0,0,,,0
22697,"SCHMIDL, ULRICO",Liniers,CALLE,VÍA LOCAL,68.9,0,0,0,0,,,0
22698,GUIPUZCOA,Liniers,PASAJE,VÍA LOCAL,147.5,0,0,0,0,,,0
22699,PRIMERA JUNTA,Parque Avellaneda,CALLE,VÍA LOCAL,6.5,0,0,0,0,,,0
22700,"VALLE, MARIA R. DEL",Parque Avellaneda,CALLE,VÍA LOCAL,87.0,11,19.7,10.9,9.7,008 053 057 096 136 195,008 053 057 096 136 195,6
22701,BLANDENGUES,Barracas,CALLE,VÍA LOCAL,78.1,0,0,0,0,,,0
22702,"BILBAO, FRANCISCO",Parque Avellaneda,CALLE,VÍA LOCAL,240.1,0,0,0,0,,,0
22703,"OCHOA, ENRIQUE",Nueva Pompeya,CALLE,VÍA LOCAL,78.3,0,0,0,0,,,0
22704,VIEYTES,Barracas,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,9.8,16,131.5,64.0,79.3,012 020 070 095 100 134,012 020 070 095 100 134,6
22705,GARZON EUGENIO GENERAL,Parque Avellaneda,CALLE,VÍA LOCAL,110.3,1,8.0,4.1,3.0,007,007,1
22706,MOZART,Parque Avellaneda,CALLE,VÍA LOCAL,145.2,0,0,0,0,,,0
22707,LACARRA AV.,Parque Avellaneda,AVENIDA,VÍA DISTRIBUIDORA COMPLEMENTARIA,146.4,2,6.0,0.0,0.0,180,180,1
22708,"CHILAVERT, MARTINIANO, CORONEL",Flores,CALLE,VÍA LOCAL,60.4,0,0,0,0,,,0
22709,REMEDIOS,Parque Avellaneda,CALLE,VÍA LOCAL,142.0,0,0,0,0,,,0
22710,WHITE,Parque Avellaneda,CALLE,VÍA LOCAL,121.2,0,0,0,0,,,0
22711,CORRALES,Nueva Pompeya,CALLE,VÍA LOCAL,107.3,0,0,0,0,,,0
22712,"SPIRO, SAMUEL, CAPITAN",Mataderos,PASAJE,VÍA LOCAL,118.1,0,0,0,0,,,0
22713,LARRAZABAL AV.,Mataderos,AVENIDA,VÍA DISTRIBUIDORA COMPLEMENTARIA,63.8,4,37.7,16.0,25.7,117,117,1
22714,"ALBERDI, JUAN BAUTISTA AV.",Mataderos,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,51.2,33,120.0,67.0,79.2,049 055 063 088 096 180,049 055 063 088 096 180,6
22715,MIRALLA,Mataderos,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,149.5,2,16.6,8.0,9.0,047,047,1
22716,LA FACULTAD,Parque Avellaneda,CALLE,VÍA LOCAL,10.4,0,0,0,0,,,0
22717,BRUIX AV.,Parque Avellaneda,CALLE,VÍA LOCAL,15.4,0,0,0,0,,,0
22718,ALPATACAL,Liniers,PASAJE,VÍA LOCAL,97.4,0,0,0,0,,,0
22719,"DE LA TORRE, LISANDRO",Liniers,CALLE,VÍA LOCAL,73.1,4,14.6,8.0,6.7,080,080,1
22720,"MUZILLI, CAROLINA",Mataderos,CALLE,VÍA LOCAL,103.8,0,0,0,0,,,0
22721,FONROUGE,Mataderos,CALLE,VÍA LOCAL,70.4,0,0,0,0,,,0
22722,BARILOCHE,Barracas,CALLE,VÍA LOCAL,139.1,0,0,0,0,,,0
22723,CHUBUT,Barracas,CALLE,VÍA LOCAL,78.3,0,0,0,0,,,0
22724,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",Nueva Pompeya,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,52.8,20,66.3,38.9,38.0,101 143 150,101 143 150,3
22725,CACIQUE,Nueva Pompeya,PASAJE,VÍA LOCAL,173.8,0,0,0,0,,,0
22726,LAGUNA,Parque Avellaneda,CALLE,VÍA LOCAL,43.7,0,0,0,0,,,0
22727,LAFUENTE AV.,Flores,AVENIDA,VÍA LOCAL,47.6,0,0,0,0,,,0
22728,"TABORDA, DIOGENES",Nueva Pompeya,CALLE,VÍA LOCAL,56.2,0,0,0,0,,,0
22729,CALIFORNIA,Barracas,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,102.3,0,0,0,0,,,0
22730,SANTA MARIA DEL BUEN AIRE,Barracas,CALLE,VÍA LOCAL,174.0,0,0,0,0,,,0
22731,"ORTIZ, FRANCISCO J.",Liniers,PASAJE,VÍA LOCAL,107.4,0,0,0,0,,,0
22732,COSQUIN,Liniers,CALLE,VÍA LOCAL,45.9,0,0,0,0,,,0
22733,"ALVAREZ, CRISOSTOMO",Flores,CALLE,VÍA LOCAL,60.0,1,10.0,6.0,4.0,101,101,1
22734,BRUIX AV.,Parque Avellaneda,CALLE,VÍA LOCAL,20.2,0,0,0,0,,,0
22735,ANCASTE,Nueva Pompeya,CALLE,VÍA LOCAL,125.8,0,0,0,0,,,0
22738,"VALLE, MARIA R. DEL",Parque Avellaneda,CALLE,VÍA LOCAL,199.8,11,19.7,10.9,9.7,008 053 057 096 136 195,008 053 057 096 136 195,6
22739,VINCHINA,Parque Avellaneda,PASAJE,VÍA LOCAL,113.0,0,0,0,0,,,0
22740,TANDIL,Parque Avellaneda,CALLE,VÍA LOCAL,67.8,0,0,0,0,,,0
22741,HOMERO,Parque Avellaneda,CALLE,VÍA LOCAL,128.7,1,3.6,3.0,3.0,180,180,1
22742,"VELARDE, PEDRO",Nueva Pompeya,PASAJE,VÍA LOCAL,82.2,0,0,0,0,,,0
22743,"IRIGOYEN, SANTOS",Nueva Pompeya,PASAJE,VÍA LOCAL,127.7,0,0,0,0,,,0
22744,TOLEDO,Parque Avellaneda,CALLE,VÍA LOCAL,90.3,0,0,0,0,,,0
22745,SANTANDER,Flores,CALLE,VÍA LOCAL,67.3,0,0,0,0,,,0
22746,DON SEGUNDO SOMBRA,Flores,PASAJE,VÍA LOCAL,137.4,0,0,0,0,,,0
22747,ZUVIRIA,Flores,CALLE,VÍA LOCAL,67.1,10,31.1,14.0,18.6,086 101 114 180,086 101 114 180,4
22748,"LEVALLE, NICOLAS, TTE.GRAL.",Flores,CALLE,VÍA LOCAL,27.8,0,0,0,0,,,0
22749,"IRIARTE, GRAL. AV.",Barracas,AVENIDA,VÍA DISTRIBUIDORA COMPLEMENTARIA,100.4,2,14.7,4.0,8.0,070,070,1
22750,SAN ANTONIO,Barracas,CALLE,VÍA LOCAL,110.1,0,0,0,0,,,0
22751,VERDAGUER JACINTO,Nueva Pompeya,PASAJE,VÍA LOCAL,164.0,0,0,0,0,,,0
22752,CACHI,Nueva Pompeya,CALLE,VÍA LOCAL,32.5,0,0,0,0,,,0
22753,MOM,Nueva Pompeya,CALLE,VÍA LOCAL,62.4,0,0,0,0,,,0
22754,ACASSUSO,Liniers,CALLE,VÍA LOCAL,97.2,3,13.0,6.0,4.7,004,004,1
22755,"RODO, JOSE E.",Mataderos,CALLE,VÍA LOCAL,102.7,0,0,0,0,,,0
22756,BASUALDO,Mataderos,CALLE,VÍA LOCAL,154.7,0,0,0,0,,,0
22757,"VELARDE, PEDRO",Nueva Pompeya,CALLE,VÍA LOCAL,62.6,0,0,0,0,,,0
22758,GARCIA DE COSSIO,Liniers,CALLE,VÍA LOCAL,87.8,0,0,0,0,,,0
22759,"GORDILLO, TIMOTEO",Liniers,CALLE,VÍA LOCAL,155.4,0,0,0,0,,,0
22761,SAN PEDRO,Parque Avellaneda,CALLE,VÍA LOCAL,88.6,0,0,0,0,,,0
22762,MORETO,Parque Avellaneda,CALLE,VÍA LOCAL,152.6,1,8.0,4.1,3.0,007,007,1
22763,TONELERO,Liniers,CALLE,VÍA DISTRIBUIDORA PRINCIPAL,56.8,0,0,0,0,,,0
22764,"MORENO, PERITO AV.",Nueva Pompeya,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,23.8,0,0,0,0,,,0
22765,BRAGADO,Mataderos,CALLE,VÍA LOCAL,102.2,0,0,0,0,,,0
22766,ALBARIÑO,Mataderos,CALLE,VÍA LOCAL,148.0,2,16.9,8.0,9.0,047,047,1
22767,TABARE,Nueva Pompeya,CALLE,VÍA LOCAL,117.2,0,0,0,0,,,0
22768,TILCARA AV.,Nueva Pompeya,AVENIDA,VÍA LOCAL,147.5,0,0,0,0,,,0
22769,ARAUJO,Mataderos,CALLE,VÍA LOCAL,62.2,0,0,0,0,,,0
22770,"ALCORTA, AMANCIO AV.",,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,183.5,16,46.3,35.1,27.0,046 188,046 188,2
22771,"TORRES Y TENORIO, PRES.",Flores,CALLE,VÍA LOCAL,125.6,0,0,0,0,,,0
22772,"MORENO, PERITO AV.",Nueva Pompeya,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,105.3,0,0,0,0,,,0
22773,PEPIRI,Nueva Pompeya,CALLE,VÍA LOCAL,104.6,1,3.0,2.1,4.3,150,150,1
22774,"BARROS PAZOS, JOSE",Flores,CALLE,VÍA LOCAL,64.5,0,0,0,0,,,0
22775,ANCASTE,Nueva Pompeya,CALLE,VÍA LOCAL,130.2,3,6.0,4.7,6.0,193,193,1
22777,"IRIARTE, GRAL. AV.",Barracas,AVENIDA,VÍA DISTRIBUIDORA COMPLEMENTARIA,102.2,2,14.7,4.0,8.0,070,070,1
22778,GONCALVES DIAS,Barracas,CALLE,VÍA LOCAL,104.4,0,0,0,0,,,0
22779,CHASCOMUS,Mataderos,CALLE,VÍA LOCAL,104.9,0,0,0,0,,,0
22780,GUARDIA NACIONAL,Mataderos,CALLE,VÍA LOCAL,133.8,0,0,0,0,,,0
22781,CALIFORNIA,Barracas,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,103.2,0,0,0,0,,,0
22782,SANTA ELENA,Barracas,CALLE,VÍA LOCAL,173.4,0,0,0,0,,,0
22783,RIO CUARTO,Barracas,CALLE,VÍA LOCAL,94.7,13,79.2,40.3,39.8,017 022 098 133 154,017 022 098 133 154,5
22784,"HORNOS, GRAL.",Barracas,CALLE,VÍA LOCAL,125.7,41,149.6,90.2,79.2,045 051 065 098 100 129 134 148 195,045 051 065 098 100 129 134 148 195,9
22785,"BONAVENA, OSCAR NATALIO",Nueva Pompeya,CALLE,VÍA LOCAL,16.8,0,0,0,0,,,0
22786,"MORENO, PERITO AV.",Nueva Pompeya,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,128.5,0,0,0,0,,,0
22787,"TABORDA, DIOGENES",Nueva Pompeya,CALLE,VÍA LOCAL,29.7,0,0,0,0,,,0
22788,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",Nueva Pompeya,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,47.2,20,66.3,38.9,38.0,101 143 150,101 143 150,3
22789,LA CONSTANCIA,Nueva Pompeya,PASAJE,VÍA LOCAL,174.3,0,0,0,0,,,0
22791,IGUAZU,Nueva Pompeya,CALLE,VÍA LOCAL,180.2,0,0,0,0,,,0
22792,"ACOSTA, MARIANO",Flores,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,107.9,8,37.1,19.0,24.0,046 101 114,046 101 114,3
22793,PIZARRO,Mataderos,CALLE,VÍA LOCAL,129.8,0,0,0,0,,,0
22794,OLIDEN,Mataderos,CALLE,VÍA LOCAL,79.7,0,0,0,0,,,0
22795,"IRIARTE, GRAL. AV.",Barracas,AVENIDA,VÍA DISTRIBUIDORA COMPLEMENTARIA,31.7,2,14.7,4.0,8.0,070,070,1
22796,"PERON, EVA AV.",Parque Avellaneda,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,142.4,29,142.3,80.0,75.9,007 046 050 056 086 097 101 103,007 046 050 056 086 097 101 103 145,9
22797,DIRECTORIO AV.,Parque Avellaneda,AVENIDA,VÍA LOCAL,83.7,25,108.2,45.4,54.1,055 092 126 180,055 092 126 180,4
22798,ESCALADA AV.,,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,117.6,0,0,0,0,,,0
22799,BRUIX AV.,Parque Avellaneda,AVENIDA,VÍA LOCAL,170.7,0,0,0,0,,,0
22800,GARZON EUGENIO GENERAL,Parque Avellaneda,CALLE,VÍA LOCAL,66.6,1,8.0,4.1,3.0,007,007,1
22801,OLIVERA AV.,Parque Avellaneda,AVENIDA,VÍA LOCAL,159.6,14,78.5,39.2,31.6,005 007 046 107,005 007 008 046 107,5
22802,"GARCIA GRANDE DE ZEQUEIRA, SEVERO",Mataderos,CALLE,VÍA LOCAL,118.5,0,0,0,0,,,0
22803,LARRAZABAL AV.,Mataderos,AVENIDA,VÍA DISTRIBUIDORA COMPLEMENTARIA,62.6,4,37.7,16.0,25.7,117,117,1
22804,ERCILLA,Liniers,CALLE,VÍA LOCAL,105.7,0,0,0,0,,,0
22805,"LEGUIZAMON, MARTINIANO",Liniers,CALLE,VÍA LOCAL,147.6,3,13.0,6.0,4.7,004,004,1
22806,BALBASTRO,Flores,CALLE,VÍA LOCAL,53.9,0,0,0,0,,,0
22807,MANCO CAPAC,Flores,PASAJE,VÍA LOCAL,125.0,0,0,0,0,,,0
22808,MONTE,Parque Avellaneda,CALLE,VÍA LOCAL,34.5,0,0,0,0,,,0
22810,CAAGUAZU,Liniers,CALLE,VÍA LOCAL,107.4,0,0,0,0,,,0
22811,COSQUIN,Liniers,CALLE,VÍA LOCAL,55.4,0,0,0,0,,,0
22812,"MORENO, PERITO AV.",Nueva Pompeya,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,164.2,0,0,0,0,,,0
22813,CACHI,Nueva Pompeya,CALLE,VÍA LOCAL,29.5,0,0,0,0,,,0
22814,ZELADA,Mataderos,CALLE,VÍA LOCAL,120.6,0,0,0,0,,,0
22815,PIERES,Mataderos,CALLE,VÍA LOCAL,142.4,0,0,0,0,,,0
22816,PEPIRI,Nueva Pompeya,CALLE,VÍA LOCAL,30.0,1,3.0,2.1,4.3,150,150,1
22817,"IRIARTE, GRAL. AV.",Barracas,AVENIDA,VÍA DISTRIBUIDORA COMPLEMENTARIA,71.2,2,14.7,4.0,8.0,070,070,1
22818,CALIFORNIA,Barracas,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,180.0,0,0,0,0,,,0
22819,PERDRIEL,Barracas,CALLE,VÍA LOCAL,156.5,0,0,0,0,,,0
22820,REMEDIOS,Parque Avellaneda,CALLE,VÍA LOCAL,68.4,0,0,0,0,,,0
22821,LA CORDILLERA,Parque Avellaneda,PASAJE,VÍA LOCAL,121.2,0,0,0,0,,,0
22822,BRUIX AV.,Parque Avellaneda,AVENIDA,VÍA LOCAL,50.7,0,0,0,0,,,0
22823,SANTA MAGDALENA,Barracas,CALLE,VÍA LOCAL,97.6,1,13.3,4.0,6.0,045,045,1
22824,PATRON,Liniers,CALLE,VÍA LOCAL,96.0,3,13.0,6.0,4.7,004,004,1
22825,"DE LA TORRE, LISANDRO",Liniers,CALLE,VÍA LOCAL,73.5,4,14.6,8.0,6.7,080,080,1
22826,BARCO CENTENERA DEL,Nueva Pompeya,CALLE,VÍA LOCAL,124.5,12,117.4,47.5,62.1,042 044 135 150,042 044 135 150,4
22827,"MORENO, PERITO AV.",Nueva Pompeya,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,126.3,0,0,0,0,,,0
22828,"EINSTEIN, ALBERTO",Nueva Pompeya,CALLE,VÍA LOCAL,43.9,3,6.0,4.7,6.0,193,193,1
22829,CALIFORNIA,Barracas,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,73.5,0,0,0,0,,,0
22830,RIO LIMAY,Barracas,CALLE,VÍA LOCAL,156.2,0,0,0,0,,,0
22831,"ALVAREZ, CRISOSTOMO",Flores,CALLE,VÍA LOCAL,62.2,1,10.0,6.0,4.0,101,101,1
22832,"ACOSTA, MARIANO",Flores,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,19.6,8,37.1,19.0,24.0,046 101 114,046 101 114,3
22833,ARTIGAS MANUEL DE,Mataderos,CALLE,VÍA LOCAL,103.9,0,0,0,0,,,0
22834,FONROUGE,Mataderos,CALLE,VÍA LOCAL,72.5,0,0,0,0,,,0
22835,VENTANA,Nueva Pompeya,CALLE,VÍA LOCAL,107.5,0,0,0,0,,,0
22837,CALIFORNIA,Barracas,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,72.3,0,0,0,0,,,0
22838,LUZURIAGA,Barracas,CALLE,VÍA LOCAL,156.2,0,0,0,0,,,0
22840,SANTA MAGDALENA,Barracas,CALLE,VÍA LOCAL,13.9,1,13.3,4.0,6.0,045,045,1
22841,VELAZQUEZ,Flores,CALLE,VÍA LOCAL,101.7,0,0,0,0,,,0
22842,PORTELA,Flores,CALLE,VÍA LOCAL,137.3,0,0,0,0,,,0
22843,TAPALQUE,Mataderos,CALLE,VÍA LOCAL,103.0,0,0,0,0,,,0
22844,CORVALAN,Mataderos,CALLE,VÍA LOCAL,156.5,0,0,0,0,,,0
22845,"MORENO, PERITO AV.",Nueva Pompeya,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,131.8,2,10.0,6.0,6.0,046,046,1
22846,"OCHOA, ENRIQUE",Nueva Pompeya,CALLE,VÍA LOCAL,25.4,3,6.9,4.7,6.0,193,193,1
22847,SANTANDER,Flores,CALLE,VÍA LOCAL,63.0,0,0,0,0,,,0
22848,PERGAMINO,Flores,CALLE,VÍA LOCAL,137.4,0,0,0,0,,,0
22849,"BILBAO, FRANCISCO",Parque Avellaneda,CALLE,VÍA LOCAL,137.1,0,0,0,0,,,0
22850,"AMEGHINO, FLORENTINO, DR.",Parque Avellaneda,CALLE,VÍA LOCAL,150.2,0,0,0,0,,,0
22851,BRAGADO,Mataderos,CALLE,VÍA LOCAL,51.7,0,0,0,0,,,0
22852,VEGA BELGRANO CARLOS,Mataderos,PASAJE,VÍA LOCAL,145.2,0,0,0,0,,,0
22853,"PERON, EVA AV.",Parque Avellaneda,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,29.0,20,104.3,56.0,55.4,007 046 050 097 101 103,007 046 050 097 101 103 145,7
22854,LACARRA AV.,Parque Avellaneda,AVENIDA,VÍA DISTRIBUIDORA COMPLEMENTARIA,74.9,2,6.0,0.0,0.0,180,180,1
22855,BRUIX AV.,Parque Avellaneda,AVENIDA,VÍA LOCAL,221.3,0,0,0,0,,,0
22856,"SCHMIDL, ULRICO",Liniers,CALLE,VÍA LOCAL,98.9,0,0,0,0,,,0
22857,MURGUIONDO,Liniers,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,147.4,0,0,0,0,,,0
22858,ALBARIÑO,Mataderos,CALLE,VÍA LOCAL,59.4,2,16.9,8.0,9.0,047,047,1
22859,VELEZ SARSFIELD AV.,Barracas,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,156.4,27,76.5,29.9,59.1,037 046 079,037 046 079,3
22860,"MORENO, PERITO AV.",Nueva Pompeya,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,143.7,5,16.9,10.7,12.0,046 193,046 193,2
22861,SAENZ AV.,Nueva Pompeya,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,141.3,63,251.3,124.5,119.8,006 009 015 028 031 032 075 085 091 112 115 128 150 160,006 009 015 028 031 032 075 085 091 112 115 128 150 160,14
22862,ANDALGALA,Liniers,CALLE,VÍA LOCAL,65.5,0,0,0,0,,,0
22863,GARCIA DE COSSIO,Liniers,CALLE,VÍA LOCAL,66.9,0,0,0,0,,,0
22864,CAÑADA DE GOMEZ,Liniers,CALLE,VÍA LOCAL,154.0,0,0,0,0,,,0
22865,FERNANDEZ,Parque Avellaneda,CALLE,VÍA LOCAL,30.3,0,0,0,0,,,0
22866,"CASTRO, EMILIO AV.",,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,175.9,10,53.4,22.5,26.3,004 113,004 113,2
22867,MURGUIONDO,Liniers,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,7.7,0,0,0,0,,,0
22868,TANDIL,Parque Avellaneda,CALLE,VÍA LOCAL,82.0,1,3.6,3.0,3.0,180,180,1
22869,"PALLIERE, JUAN LEON",Parque Avellaneda,PASAJE,VÍA LOCAL,127.3,0,0,0,0,,,0
22870,CALIFORNIA,Barracas,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,82.7,0,0,0,0,,,0
22871,BLANDENGUES,Barracas,CALLE,VÍA LOCAL,78.3,0,0,0,0,,,0
22872,"IRIARTE, GRAL. AV.",Barracas,AVENIDA,VÍA DISTRIBUIDORA COMPLEMENTARIA,103.8,4,29.3,8.0,16.0,070,070,1
22873,SALOM,Barracas,CALLE,VÍA LOCAL,92.5,0,0,0,0,,,0
22874,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",Nueva Pompeya,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,49.4,17,45.8,30.9,25.5,101 143 150,101 143 150,3
22875,"VEDIA, AGUSTIN DE",Nueva Pompeya,CALLE,VÍA LOCAL,173.9,0,0,0,0,,,0
